"","date","hits","keyword"
"208",2022-04-19,2,"Gomes Presidente"
"209",2022-04-20,3,"Gomes Presidente"
"210",2022-04-21,1,"Gomes Presidente"
"211",2022-04-22,5,"Gomes Presidente"
"212",2022-04-23,2,"Gomes Presidente"
"213",2022-04-24,2,"Gomes Presidente"
"214",2022-04-25,3,"Gomes Presidente"
"215",2022-04-26,2,"Gomes Presidente"
"216",2022-04-27,1,"Gomes Presidente"
"217",2022-04-28,1,"Gomes Presidente"
"218",2022-04-29,2,"Gomes Presidente"
"219",2022-04-30,2,"Gomes Presidente"
"220",2022-05-01,2,"Gomes Presidente"
"221",2022-05-02,3,"Gomes Presidente"
"222",2022-05-03,2,"Gomes Presidente"
"223",2022-05-04,2,"Gomes Presidente"
"224",2022-05-05,3,"Gomes Presidente"
"225",2022-05-06,2,"Gomes Presidente"
"226",2022-05-07,1,"Gomes Presidente"
"227",2022-05-08,1,"Gomes Presidente"
"228",2022-05-09,2,"Gomes Presidente"
"229",2022-05-10,1,"Gomes Presidente"
"230",2022-05-11,1,"Gomes Presidente"
"231",2022-05-12,2,"Gomes Presidente"
"232",2022-05-13,1,"Gomes Presidente"
"233",2022-05-14,1,"Gomes Presidente"
"234",2022-05-15,2,"Gomes Presidente"
"235",2022-05-16,2,"Gomes Presidente"
"236",2022-05-17,1,"Gomes Presidente"
"237",2022-05-18,2,"Gomes Presidente"
"238",2022-05-19,3,"Gomes Presidente"
"239",2022-05-20,2,"Gomes Presidente"
"240",2022-05-21,2,"Gomes Presidente"
"241",2022-05-22,2,"Gomes Presidente"
"242",2022-05-23,1,"Gomes Presidente"
"243",2022-05-24,2,"Gomes Presidente"
"244",2022-05-25,2,"Gomes Presidente"
"245",2022-05-26,5,"Gomes Presidente"
"246",2022-05-27,6,"Gomes Presidente"
"247",2022-05-28,1,"Gomes Presidente"
"248",2022-05-29,2,"Gomes Presidente"
"249",2022-05-30,1,"Gomes Presidente"
"250",2022-05-31,2,"Gomes Presidente"
"251",2022-06-01,1,"Gomes Presidente"
"252",2022-06-02,0,"Gomes Presidente"
"253",2022-06-03,2,"Gomes Presidente"
"254",2022-06-04,1,"Gomes Presidente"
"255",2022-06-05,0,"Gomes Presidente"
"256",2022-06-06,3,"Gomes Presidente"
"257",2022-06-07,1,"Gomes Presidente"
"258",2022-06-08,3,"Gomes Presidente"
"259",2022-06-09,1,"Gomes Presidente"
"260",2022-06-10,1,"Gomes Presidente"
"261",2022-06-11,1,"Gomes Presidente"
"262",2022-06-12,1,"Gomes Presidente"
"263",2022-06-13,2,"Gomes Presidente"
"264",2022-06-14,0,"Gomes Presidente"
"265",2022-06-15,0,"Gomes Presidente"
"266",2022-06-16,1,"Gomes Presidente"
"267",2022-06-17,2,"Gomes Presidente"
"268",2022-06-18,2,"Gomes Presidente"
"269",2022-06-19,2,"Gomes Presidente"
"270",2022-06-20,2,"Gomes Presidente"
"271",2022-06-21,1,"Gomes Presidente"
"272",2022-06-22,3,"Gomes Presidente"
"273",2022-06-23,0,"Gomes Presidente"
